; Sample Rate 44100
; Channels 1
               0   0.006770234555 
   2.2675737e-05  -0.0060123563744 
   4.5351474e-05  -0.020950140432 
   6.8027211e-05  -0.032191507518 
   9.0702948e-05  -0.037328079343 
   0.00011337868  -0.038345199078 
   0.00013605442  -0.044507868588 
   0.00015873016  -0.056240901351 
    0.0001814059  -0.071404740214 
   0.00020408163  -0.088136605918 
   0.00022675737  -0.097133897245 
   0.00024943311  -0.098999351263 
   0.00027210884  -0.098596386611 
   0.00029478458   -0.10077144951 
   0.00031746032   -0.10475247353 
   0.00034013605   -0.11100296676 
   0.00036281179   -0.11193717271 
   0.00038548753   -0.10893706232 
   0.00040816327   -0.11307021976 
     0.000430839    -0.1195487082 
   0.00045351474   -0.12444527447 
   0.00047619048   -0.12777651846 
   0.00049886621   -0.13221499324 
   0.00052154195   -0.13322286308 
   0.00054421769   -0.13379588723 
   0.00056689342   -0.14061516523 
   0.00058956916   -0.15067774057 
    0.0006122449   -0.15866684914 
   0.00063492063   -0.16207267344 
   0.00065759637   -0.16294619441 
   0.00068027211   -0.16381855309 
   0.00070294785   -0.16314741969 
   0.00072562358    -0.1621478498 
   0.00074829932   -0.16484889388 
   0.00077097506   -0.16540780663 
   0.00079365079   -0.16492033005 
   0.00081632653   -0.16799597442 
   0.00083900227   -0.16642101109 
     0.000861678   -0.15969234705 
   0.00088435374    -0.1531483829 
   0.00090702948   -0.14907228947 
   0.00092970522   -0.14281901717 
   0.00095238095   -0.13685247302 
   0.00097505669   -0.13883495331 
   0.00099773243   -0.14024619758 
    0.0010204082   -0.14126992226 
    0.0010430839   -0.14461547136 
    0.0010657596   -0.14549393952 
    0.0010884354   -0.14161279798 
    0.0011111111   -0.13683755696 
    0.0011337868   -0.13563939929 
    0.0011564626   -0.13371895254 
    0.0011791383   -0.13065579534 
    0.0012018141   -0.12687242031 
    0.0012244898   -0.12097711861 
    0.0012471655    -0.1162731573 
    0.0012698413   -0.11005572975 
     0.001292517   -0.10143320262 
    0.0013151927  -0.093497782946 
    0.0013378685  -0.083204112947 
    0.0013605442  -0.075542837381 
      0.00138322  -0.072654604912 
    0.0014058957  -0.070870608091 
    0.0014285714  -0.067999243736 
    0.0014512472  -0.062276884913 
    0.0014739229  -0.055716224015 
    0.0014965986  -0.048904191703 
    0.0015192744  -0.044971853495 
    0.0015419501  -0.043935954571 
    0.0015646259  -0.041970700026 
    0.0015873016  -0.037504754961 
    0.0016099773   -0.03308846429 
    0.0016326531  -0.029110463336 
    0.0016553288  -0.022599203512 
    0.0016780045  -0.015110403299 
    0.0017006803  -0.0054586520419 
     0.001723356  0.0030133235268 
    0.0017460317   0.012108288705 
    0.0017687075   0.023317458108 
    0.0017913832   0.028237696737 
     0.001814059   0.033391267061 
    0.0018367347   0.043946757913 
    0.0018594104   0.049760952592 
    0.0018820862   0.054535556585 
    0.0019047619   0.060441851616 
    0.0019274376   0.063100978732 
    0.0019501134   0.067705273628 
    0.0019727891   0.067902632058 
    0.0019954649   0.067923352122 
    0.0020181406   0.070091560483 
    0.0020408163   0.073637157679 
    0.0020634921   0.083279892802 
    0.0020861678   0.089974850416 
    0.0021088435   0.093960344791 
    0.0021315193    0.10019798577 
     0.002154195    0.10946600884 
    0.0021768707    0.11574018002 
    0.0021995465    0.12185312808 
    0.0022222222    0.12667474151 
     0.002244898    0.12972460687 
    0.0022675737    0.13999576867 
    0.0022902494    0.14395032823 
    0.0023129252    0.15213124454 
    0.0023356009    0.15985548496 
    0.0023582766    0.16009163857 
    0.0023809524    0.16102796793 
    0.0024036281    0.16133520007 
    0.0024263039    0.16559444368 
    0.0024489796    0.16722971201 
    0.0024716553    0.16886502504 
    0.0024943311    0.17018961906 
    0.0025170068    0.16992306709 
    0.0025396825     0.1740437448 
    0.0025623583    0.17986238003 
     0.002585034    0.18363702297 
    0.0026077098    0.18729494512 
    0.0026303855    0.18881803751 
    0.0026530612    0.19246357679 
